lake_id,center_utm_x,center_utm_y
"06024500",226448.00767358,5046771.57499085
"61020700",293489.3341969,5066746.52721427
"14003300",251408.40430281,5184030.38472732
"86023800",417237.33913853,5023400.52687903
"87010300",256145.80847721,4963821.44448133
"69079400",522319.99696351,5281237.51121383
"29003200",371086.00112532,5210501.31582631
"04027200",352747.43060914,5302698.8857995
"49020800",397798.90609868,5111819.17672757
"87005800",276475.5348937,4954297.8508877
"77000400",373007.17467347,5122208.4423688
"31118900",437808.59165749,5278338.15846207
"38002000",647244.1950111,5276686.21547615
"18059300",406959.41432111,5158223.71453486
"56069500",272989.96256479,5146548.04403013
"15014300",310558.13760244,5281108.5837707
"11027900",398022.25937982,5195111.47236964
"69014500",580781.74112729,5240229.75667949
"02050000",497315.82594718,5021097.36198617
"37024000",240290.06736159,4971199.75161168
"73005200",398199.38103217,5037203.29931762
"04050000",314982.84689566,5370554.47886709
"27025600",467880.71701069,4999300.13276553
"19037300",476872.60654695,4947034.87513477
"31092300",401709.48534921,5259722.26103226
"34020400",337805.51212443,5011256.11874932
"69069600",531143.58709965,5183070.57429952
"15021600",322256.26079832,5227079.10770296
"77027500",365311.87682587,5079879.42916188
"69040400",555889.13218297,5208671.73635903
"68002700",270890.17271679,5419202.42941258
"71025100",457147.60362906,5035321.35187348
"21022900",298148.89872908,5091835.27926578
"16053800",661619.67932196,5323113.93852916
"73042400",399749.34660821,5016605.42265669
"31112800",474516.17198119,5209632.65056573
"44004300",301369.96221323,5254584.23049141
"27092900",442500.55423666,4979729.20328931
"26032300",269880.59587643,5086328.19463819
"56088800",259721.70620338,5141663.51081912
"26016400",274212.58655616,5108045.62225862
"58015200",543393.10067952,5118056.99006279
"73015000",380282.02854665,5023138.95127933
"29023800",352813.00466578,5248319.24920411
"73009700",384648.11160934,5048315.04036556
"44030600",282542.5212283,5228748.09213565
"04024300",350600.4664121,5288650.00005135
"18052500",417343.49559654,5136602.96652741
"15026500",315392.49196471,5237912.56129132
"16060800",663325.68266222,5326091.93803542
"61032700",318910.28831079,5047341.3027106
"60023700",269028.39363593,5272831.21393175
"58012900",501519.02193788,5118012.78917142
"31063300",452612.5811111,5260662.47982351
"65013900",314308.81906727,4967466.00884966
"11038900",388872.72000499,5210353.28488604
"69055400",547676.68705305,5255505.09134369
"82028500",517621.30303024,5006954.7624387
"04050800",313284.12462168,5359641.18680102
"11058000",408861.12550127,5188869.12151443
"03015100",311502.04212738,5216018.59804663
"59000200",233145.67011632,4879569.38470143
"18033200",406598.5846083,5150391.6049688
"61026600",291559.45880783,5040372.30657442
"15020300",327533.03567421,5321095.07729304
"38010500",640345.08083822,5307389.35068079
"18017800",432682.3849545,5178134.56752908
"56150900",267396.38018444,5145103.36959298
"76025300",313619.93395832,5027346.67995665
"31011600",484400.45726307,5237984.91202556
"47033100",376792.45888231,4978036.14714171
"14008600",253522.97352579,5210594.23372963
"56076200",275759.87401727,5174991.65613907
"38056500",610272.65203174,5279805.12959165
"44018500",284765.04675746,5233639.25398729
"10021400",456963.97911699,4965097.27135817
"18067800",425351.65313368,5169914.82860036
"07005800",428498.48739003,4870729.94723335
"81003300",458411.32683597,4886330.79460682
"11088800",381938.13512972,5208268.83693516
"73020300",370206.99833699,5036650.12438357
"62009200",495646.76036926,4995064.0321602
"43010400",387951.17440326,4978913.70271087
"36003800",400047.76944543,5307393.01637216
"60036300",292704.42097194,5294778.45399622
"69102500",496777.5935977,5282350.90856599
"12007400",276143.33427246,4987282.71508956
"38064600",602832.22555326,5235330.1572271
"38056300",612330.09165941,5281567.57581194
"18013100",426959.44776359,5152162.06159862
"31087700",416249.18518694,5278717.92417531
"56012200",310462.49893251,5157525.00794668
"36002100",404050.10619009,5301429.31189238
"11073000",424243.96845777,5187817.07125104
"16052900",660497.51358922,5325058.81659793
"82040200",501480.21537266,4982159.32863113
"44055100",272942.17239193,5260168.28893071
"38059100",611483.03521231,5298766.16927719
"01016500",440472.76128913,5147648.31634276
"69068900",533313.38566956,5251995.31817585
"03090200",274060.48237991,5201223.68932362
"31068300",453946.97193282,5266736.13880595
"54004200",264992.85747551,5236796.9996516
"03056100",275516.31301418,5211732.93869079
"45007600",251924.42649515,5348949.94418447
"86032800",426546.36241224,5015526.36362428
"56166700",260903.29112445,5176435.08428642
"18051200",423056.82568082,5141349.28308186
"60017100",282669.31039723,5287033.28435631
"15013300",309831.56915025,5248942.78728651
"30016800",486533.55075516,5056675.87046967
"44010500",294440.33390933,5238355.74923542
"58009900",513841.76885955,5129009.74871936
"27095900",443780.96506988,4973309.76471733
"56165700",274646.93619017,5170863.90550127
"31014500",476844.58242538,5257956.17483745
"86012800",427012.01702742,5003206.20668289
"29025300",343820.37846508,5213070.15003807
"44016300",295832.2652965,5257128.24811658
"19005300",491578.45418734,4960012.91284415
"18029400",420029.9447323,5181072.62488257
"03057500",267962.89989492,5187021.95887645
"60017600",279245.25622769,5277044.63073605
"04031200",342217.29914728,5300094.46185862
"18061200",398420.41565053,5179556.62446065
"03071900",309738.38516642,5207849.2340992
"68009900",292686.45813047,5392615.2862929
"86024500",414261.03391944,5020007.48406823
"26020800",263056.68331866,5076155.17409757
"34025200",333224.04640135,5026678.43801002
"06014600",232818.51541862,5045673.96995895
"82010000",505745.28757621,4986000.41459852
"03120800",329541.61679307,5220946.56805833
"69015900",575541.62994157,5294546.94173215
"27002400",479286.40658671,4970408.48315308
"47003600",399294.50657094,4992411.93370136
"29052500",343901.26482335,5218685.44160888
"18038000",400172.79764108,5132930.62714338
"03096700",282300.95072052,5180234.95283437
"11010400",422941.52205194,5203803.39227848
"31099900",399906.57760951,5281053.0457833
"30017200",471702.57570015,5054945.71899206
"45004700",281060.33559273,5347515.71071779
"61018600",294328.14107147,5041710.08753009
"38037300",635907.11182898,5319302.02544567
"56002200",321578.63102698,5115127.5129669
"03027800",288335.61133435,5190624.52283224
"03020300",297535.51620006,5196885.80157751
"03116400",290345.0671326,5182922.17434709
"11026400",399552.05735748,5200608.39130685
"58010200",508267.60252303,5128859.1844909
"18039500",400494.7386818,5137780.09552209
"60071000",297784.6832968,5285508.53313179
"75022100",259184.26301246,5059379.18241137
"43005900",399407.11159777,4958405.87574183
"03038800",281106.07793209,5195802.8722683
"44007200",287947.54271438,5231921.9500387
"27039400",447528.35959746,4985622.14836628
"31106400",468567.03644187,5260266.62530719
"11082300",378980.18666039,5188864.18759648
"11060900",376523.82748472,5169314.75731291
"86018000",419448.28021897,4991957.54256971
"41010600",233608.72471116,4939427.31597242
"45007200",259330.17920722,5349098.18163562
"31109200",451339.71118026,5276135.07584962
"82028800",517301.33234504,5005943.66627787
"82022400",507030.38722521,5004643.83587362
"18069800",412973.81641253,5183377.1299877
"27038800",443783.90099709,4985168.92660746
"01016400",438331.37459409,5149796.60785974
"27057700",467479.53097876,4988623.20566325
"34011800",346684.02329391,5008877.2969736
"62001700",500117.27469411,4978531.35895761
"62003400",498594.08321499,4990699.85831508
"44053600",306067.72969793,5245168.26817493
"16022900",686225.40031141,5330327.53119285
"34015600",345896.27272177,5012346.85855619
"18017500",435530.27279274,5174526.79789158
"75033300",275636.76677057,5055869.84486647
"18044800",411316.84052687,5143188.45320251
"11039900",388183.12017703,5204490.95150721
"16068900",655822.74190933,5312498.93017084
"78000600",228932.88796348,5054149.77969361
"56026500",292855.0098732,5114146.61084899
"27031400",458758.54299434,4997541.22321084
"56052200",286091.09434159,5159137.45580165
"03109400",292664.24266337,5213738.9876578
"29046700",352076.45836093,5211116.79451775
"31092400",393765.70159463,5259014.73242227
"11016500",405281.28147004,5202096.0305998
"11042400",379069.8187654,5161854.74079338
"38046900",628460.68617925,5313658.32483564
"73002900",409018.471131,5041933.14972698
"69015500",573715.17156614,5288632.64634299
"26034300",262965.69581144,5073915.73527052
"03020000",298484.34478195,5199253.43486243
"49012200",379221.10511332,5125157.76399574
"27081600",463485.00169135,4970307.59615216
"45008800",251799.22406759,5344648.25547105
"04014700",359183.23955593,5270714.66763158
"75035400",261049.25394095,5056589.02933694
"31071300",449743.42497382,5286991.27343505
"62009100",496466.35984222,4995503.63060897
"56059200",269735.08007038,5117728.10913397
"69038700",559646.7125901,5347465.46797721
"60027000",264602.79638593,5279474.34170731
"69004100",582640.19673517,5246688.70681854
"29033500",351999.95797194,5187366.47167065
"04057900",328729.31789914,5342373.90218389
"26018800",261925.23200543,5080392.32779493
"31029800",472194.83822981,5279421.70616254
"56099200",255278.6985917,5145126.50312513
"29053000",340512.30189786,5221346.02018083
"60042800",283138.96600066,5286194.16881648
"04027800",347977.77482847,5302328.46443567
"09011700",525948.22960094,5148555.40017542
"16011900",698529.65432068,5323654.6075822
"71010900",439076.84437196,5028898.25292136
"33003700",478727.40083003,5089620.99412957
"34034900",325640.35117536,5025132.33191962
"62019100",485893.51418684,4989013.23061522
"21013200",309467.87760955,5101587.52101546
"62008400",500076.7390188,4995516.32184467
"27077400",465266.41965471,4975670.00888722
"04051900",357048.91884886,5357005.00024006
"10005400",446236.06229155,4964198.44313257
"04030800",342627.81865337,5285181.78128675
"27013100",467902.3496476,5000494.55912185
"15031000",329796.97901931,5277864.36266193
"76004100",322839.8121372,5027395.02116991
"56051300",282450.99275299,5162490.14293732
"43007300",393866.06499554,4978568.88966643
"47017100",367578.20610917,4985457.15353989
"56103900",254391.99958445,5162528.89129944
"44054800",277387.78629984,5261245.07205764
"73005000",395050.52754557,5029894.4300709
"16045700",665768.51296545,5311443.6986219
"02019500",471315.23279275,5027774.47333221
"47015800",366938.46584162,4977245.06189092
"69083300",516908.60674346,5374775.12631351
"02054600",495385.84390908,5001813.80716713
"40008800",445599.74722652,4928344.26894726
"43010200",389915.02720177,4979826.7744951
"38073900",599963.18100235,5310915.0577192
"73056200",401837.58479561,5048832.7947675
"26035600",264705.92164212,5104837.27949095
"49011500",378331.05024359,5113078.60590445
"56033700",295191.10802129,5164070.64847785
"16045000",667305.01115498,5326162.95490004
"77017500",350970.37342503,5088881.59451013
"32006300",312799.27234501,4820431.01517266
"56150300",264721.20790871,5140542.41431252
"04005200",375619.96294037,5263211.08804219
"69003600",588891.25877492,5243156.51916377
"69013700",575672.88667367,5223215.6927475
"11038300",387822.07728086,5196767.14168513
"60025900",268691.99115232,5281825.2983878
"11080700",410592.25871038,5213787.1763911
"38027200",636317.83691547,5278109.61650872
"56140800",251639.87143893,5124197.49695279
"69073500",529917.77597818,5277358.14423182
"03016800",297503.72978249,5186388.16704735
"34044900",330930.89704495,5001199.66860492
"16050800",661596.07490691,5313627.52858215
"56099300",253569.56289617,5144793.7833382
"44001700",298480.23018547,5240836.29446149
"69037400",562372.30945636,5222300.00908453
"31099000",420009.87820663,5261408.25009609
"18026500",420494.85774787,5172611.68758924
"47019100",367675.71061429,5001636.79505948
"38045000",622790.58869263,5304722.2621176
"04029200",341535.96310672,5270294.84535877
"22002300",435233.93561778,4836577.24100746
"31038200",465210.05482847,5242326.9560791
"70005500",462261.17233234,4951139.49360077
"03099200",326059.79124742,5213064.02718415
"56081100",257925.87999621,5111089.70296591
"51007500",273329.32169749,4885087.13666457
"02029500",461096.53939015,5019965.36864116
"26012700",270397.11124993,5084957.77266139
"27100900",465949.99767682,4965205.53986257
"10001200",455762.70166752,4968793.87438275
"02022900",475483.34276694,5026111.86894292
"76001700",321669.97818613,5017402.32620581
"69020400",576218.88064439,5338981.32547817
"06013300",232630.9591385,5037768.69052689
"14000300",257605.94235318,5191016.41496264
"56112900",285789.24603705,5136649.36635873
"73018100",374451.44833771,5068306.72603532
"38048600",623756.06676551,5308271.65652843
"29011200",356270.69397112,5208870.68528578
"31119700",437083.94409425,5240000.64581384
"69114800",517104.34722832,5371566.02581089
"69043000",553024.87642156,5261394.21720022
"38008700",645513.50391189,5314528.47596912
"14019700",249994.81167941,5203880.67120543
"04007100",376566.10078279,5287221.81243829
"04021500",352686.45072665,5254296.91289374
"19037200",477594.52913239,4947802.67231307
"27051900",451617.89128567,4984585.58141508
"04049000",314846.43244349,5377907.82616809
"69034500",564734.00344782,5351755.41216914
"31056700",451334.1005748,5232382.85046888
"60070900",296777.19036451,5285630.14878083
"38009300",638873.74978385,5315383.49972264
"31113200",470610.90078931,5215574.42953796
"62015100",497499.20589631,4985084.21897358
"27097800",459140.28245123,4965839.86843479
"11084100",380517.6064293,5199628.06816067
"69011200",581562.81376033,5219422.62612226
"56098000",249139.90281187,5135621.01189063
"11088900",377598.60789521,5207724.44430184
"14023900",256935.6300494,5172013.86264394
"16071800",650902.1008377,5324962.32411626
"01009400",458357.04051103,5143123.507427
"69043100",554433.80337648,5260393.37664618
"11046200",374847.82737236,5195840.8892407
"69035700",566408.62271177,5346228.76230193
"15017200",331419.648192,5227929.70582958
"61021700",327847.11541915,5038278.34880827
"11029300",401574.06232772,5207978.24192081
"38042000",620828.64016204,5268342.05780317
"34057300",351626.45028082,5026019.84496467
"19007200",488705.72754984,4958568.31218056
"40007000",440817.66707848,4908833.35670495
"11002800",432867.67466922,5226553.93341412
"03058100",267634.06414923,5197897.95979248
"18052200",420146.62868653,5147224.38660652
"21035500",289306.10417796,5106007.56412988
