,Name,ID,Nearest Town,County,,
625,Unnamed,69146200,,St. Louis,,
424,Pat Zakovec Impoundment,69146300,,St. Louis,,
67,Buhl Detention,69146900,,St. Louis,,
626,Unnamed,69147400,,St. Louis,,
627,Unnamed,69147500,,St. Louis,,
582,Ugstad Mine Pit,69148100,Duluth,St. Louis,,
33,Rice,70000100,Eidswold,Scott,,
15,Goose,70000200,Credit River,Scott,,
19,Krenz,70000900,Deer Park,Scott,,
26,Murphy,70001000,Prior Lake,Scott,,
82,Unnamed (North Portion),70001101,,Scott,,
83,Unnamed (South Portion),70001102,Deer Park,Scott,,
48,Unnamed,70001600,Glendale (Scott),Scott,,
22,McColl Pond,70001700,Savage,Scott,,
3,Cate's or Hidden,70001800,Prior Lake,Scott,,
16,Hanrahan,70001900,Deer Park,Scott,,
21,Markley,70002100,Prior Lake,Scott,,
7,Cleary,70002200,Prior Lake,Scott,,
49,Unnamed,70002300,Credit River,Scott,,
18,Kane,70002400,Credit River,Scott,,
34,Rice,70002500,Barden,Scott,,
20,Lower Prior,70002600,Grainwood,Scott,,
41,St. Catherine,70002900,Cedar Lake,Scott,,
50,Unnamed,70003000,Saint Patrick,Scott,,
51,Unnamed,70003700,New Prague,Scott,,
42,St. Patricks Marsh,70003900,Saint Patrick,Scott,,
27,Nash,70004300,Cedar Lake,Scott,,
52,Unnamed,70004700,,Scott,,
23,McMahon,70005000,Credit River,Scott,,
9,Cynthia,70005200,Prior,Scott,,
53,Unnamed,70005300,Prior Lake,Scott,,
40,Spring,70005400,Spring Lake (Scott),Scott,,
2,Campbell,70005600,Spring Lake (Scott),Scott,,
35,Rice,70006000,Spring Lake (Scott),Scott,,
8,Crystal,70006100,Prior Lake,Scott,,
54,Unnamed,70006200,Prior Lake,Scott,,
55,Unnamed,70006300,,Scott,,
1,Buck,70006500,Spring Lake (Scott),Scott,,
11,Fish,70006900,Prior Lake,Scott,,
87,Upper Prior,70007200,Grainwood,Scott,,
17,Howard,70007300,Spring Lake (Scott),Scott,,
10,Dean,70007400,Barden,Scott,,
30,Pike,70007600,Glendale (Scott),Scott,,
56,Unnamed,70007700,Grainwood,Scott,,
57,Unnamed,70007800,Grainwood,Scott,,
58,Unnamed,70008500,Grainwood,Scott,,
12,Fisher,70008700,Barden,Scott,,
4,Cedar,70009100,New Prague,Scott,,
44,Sutton,70009400,Lydia,Scott,,
29,O'Dowd,70009500,Shakopee,Scott,,
31,Pleasant,70009800,Jordan (Scott),Scott,,
5,Cervenka Marsh,70010400,New Prague,Scott,,
13,Geis,70011000,Saint Josephs,Scott,,
24,Mill Pond,70011300,Jordan (Scott),Scott,,
14,Gifford,70011800,Carver,Scott,,
59,Unnamed,70011900,Marystown,Scott,,
47,Thole/Schneider,70012000,,Scott,,
46,Thole,70012001,Shakopee,Scott,,
36,Schneider,70012002,Shakopee,Scott,,
25,Mitchell,70012800,Union Hill,Scott,,
6,Clarks,70013900,Blakeley,Scott,,
60,Unnamed,70014800,,Scott,,
61,Unnamed,70014900,Grainwood,Scott,,
62,Unnamed,70015000,,Scott,,
63,Unnamed,70015200,,Scott,,
64,Unnamed,70015300,Grainwood,Scott,,
65,Unnamed,70016900,Prior Lake,Scott,,
66,Unnamed,70017900,,Scott,,
67,Unnamed,70018000,,Scott,,
68,Unnamed,70018100,,Scott,,
84,Unnamed (West Portion),70018101,,Scott,,
69,Unnamed,70018300,,Scott,,
70,Unnamed,70018700,Prior Lake,Scott,,
71,Unnamed,70018800,,Scott,,
72,Unnamed,70021000,Merriam,Scott,,
73,Unnamed,70022000,,Scott,,
74,Unnamed,70022100,,Scott,,
43,St. Patricks Marsh,70022500,,Scott,,
75,Unnamed,70023800,,Scott,,
76,Unnamed,70024000,,Scott,,
77,Unnamed,70024100,,Scott,,
78,Unnamed,70024200,Glendale (Scott),Scott,,
38,Shakopee Memorial Pond,70025300,Shakopee,Scott,,
28,North Twin,70025901,Glendale (Scott),Scott,,
39,South Twin,70025902,Glendale (Scott),Scott,,
79,Unnamed,70026400,,Scott,,
45,Sweetbrier,70029400,New Market,Scott,,
80,Unnamed,70031400,Saint Patrick,Scott,,
86,Unnamed (west portion),70032201,,Scott,,
85,Unnamed (east portion),70032202,,Scott,,
81,Unnamed,70032500,Elko,Scott,,
0,Beason,70034000,Belle Plaine,Scott,,
37,Shakopee Lions Pond,70034200,Shakopee,Scott,,
32,Quarry,70034300,Barden,Scott,,
48,Twin,71000100,Elk River,Sherburne,,
49,Unnamed,71001100,Elk River,Sherburne,,
35,Orono,71001300,Elk River,Sherburne,,
84,Upper Orono,71001301,,Sherburne,,
31,Lower Orono,71001302,,Sherburne,,
39,Rice,71001500,Lake Fremont,Sherburne,,
24,Fremont,71001600,Zimmerman,Sherburne,,
50,Unnamed,71001700,,Sherburne,,
51,Unnamed,71001800,Lake Fremont,Sherburne,,
52,Unnamed,71002000,Lake Fremont,Sherburne,,
85,West Hunter,71002200,Crown,Sherburne,,
18,East Hunter,71002300,Crown,Sherburne,,
53,Unnamed,71002500,,Sherburne,,
46,Stone,71002900,Crown,Sherburne,,
37,Prairie Hill,71003100,Lake Fremont,Sherburne,,
32,Margritte,71003400,,Sherburne,,
44,Sandy,71004000,Crown,Sherburne,,
11,Cantlin,71004100,Lake Fremont,Sherburne,,
54,Unnamed,71004300,Lake Fremont,Sherburne,,
29,Little Diamond,71004400,Lake Fremont,Sherburne,,
25,Helene,71004500,Lake Fremont,Sherburne,,
16,Diann,71004600,Lake Fremont,Sherburne,,
55,Unnamed,71004900,Lake Fremont,Sherburne,,
56,Unnamed,71005000,Lake Fremont,Sherburne,,
57,Unnamed,71005100,Lake Fremont,Sherburne,,
28,Lake of the Woods,71005300,,Sherburne,,
58,Unnamed,71005400,Princeton,Sherburne,,
20,Elk,71005500,Zimmerman,Sherburne,,
5,Birch,71005700,Big Lake,Sherburne,,
1,Beaudry,71006200,,Sherburne,,
38,Preusse,71006300,,Sherburne,,
59,Unnamed,71006500,,Sherburne,,
17,Eagle,71006700,Big Lake,Sherburne,,
0,Ann,71006900,Orrock,Sherburne,,
60,Unnamed,71007700,Lake Fremont,Sherburne,,
40,Rice,71007800,Orrock,Sherburne,,
61,Unnamed,71008000,,Sherburne,,
34,Mitchell,71008100,Big Lake,Sherburne,,
3,Big,71008200,Big Lake,Sherburne,,
27,Keller,71008300,,Sherburne,,
4,Big Mud,71008500,Orrock,Sherburne,,
62,Unnamed,71008600,,Sherburne,,
63,Unnamed,71008700,Orrock,Sherburne,,
64,Unnamed,71008900,,Sherburne,,
9,Bucks,71009300,Salida,Sherburne,,
47,Thompson,71009600,Salida,Sherburne,,
6,Blacks,71009700,Big Lake,Sherburne,,
2,Beulah Pond,71010100,,Sherburne,,
65,Unnamed,71010400,,Sherburne,,
15,Danzel Slough,71010500,Orrock,Sherburne,,
13,Clitty,71011600,Becker,Sherburne,,
7,Boyd,71011800,Santiago,Sherburne,,
19,Eilers,71011900,Clear Lake,Sherburne,,
66,Unnamed,71012000,,Sherburne,,
10,Camp,71012300,Clear Lake,Sherburne,,
33,Masford,71012600,Clear Lake,Sherburne,,
67,Unnamed,71012800,Clear Lake,Sherburne,,
14,Crescent,71013200,Clear Lake,Sherburne,,
21,Elk,71014100,Clear Lake,Sherburne,,
41,Rice,71014200,Briggs Lake,Sherburne,,
26,Julia,71014500,Clear Lake,Sherburne,,
8,Briggs,71014600,Clear Lake,Sherburne,,
43,Rush,71014700,Clear Lake,Sherburne,,
68,Unnamed,71014800,Clear Lake,Sherburne,,
45,Stickney,71014900,Clear Lake,Sherburne,,
22,Fish,71015000,Clearwater,Sherburne,,
69,Unnamed,71015200,Clearwater,Sherburne,,
12,Clear,71015300,Clearwater,Sherburne,,
70,Unnamed,71015400,Clear Lake,Sherburne,,
71,Unnamed,71015500,Clear Lake,Sherburne,,
36,Pickerel,71015800,Cable,Sherburne,,
30,Long,71015900,Cable,Sherburne,,
72,Unnamed,71016500,Cable,Sherburne,,
42,Round,71016700,Cable,Sherburne,,
73,Unnamed,71017300,Lake Fremont,Sherburne,,
74,Unnamed,71018200,,Sherburne,,
75,Unnamed,71021400,,Sherburne,,
76,Unnamed,71021600,Clear Lake,Sherburne,,
77,Unnamed,71022500,,Sherburne,,
78,Unnamed,71022900,,Sherburne,,
79,Unnamed,71023700,,Sherburne,,
80,Unnamed,71025100,,Sherburne,,
81,Unnamed,71032900,,Sherburne,,
82,Unnamed,71034200,,Sherburne,,
83,Unnamed,71036100,,Sherburne,,
23,Forest Pond,71036900,,Sherburne,,
11,Kerry,72000600,Assumption,Sibley,,
22,Silver,72001300,Arlington,Sibley,,
29,Washington,72001700,Assumption,Sibley,,
5,Erin,72001800,Green Isle,Sibley,,
3,Curran,72002300,Green Isle,Sibley,,
19,Schauer,72002500,Green Isle,Sibley,,
25,Unnamed,72002700,,Sibley,,
21,Severance,72003000,Green Isle,Sibley,,
17,Rice,72003600,,Sibley,,
4,Duff,72003800,,Sibley,,
0,Altnow,72003900,Gaylord,Sibley,,
30,Weimann,72004000,Arlington,Sibley,,
1,Beatty,72004100,Gaylord,Sibley,,
24,Titlow,72004200,Gaylord,Sibley,,
13,Mud,72004500,Gaylord,Sibley,,
26,Unnamed,72004600,,Sibley,,
28,Unnamed (east portion),72004601,,Sibley,,
12,Kirby,72004700,New Auburn,Sibley,,
20,Schilling,72004900,New Auburn,Sibley,,
8,High Island,72005000,New Auburn,Sibley,,
9,High Island (Main Basin),72005001,,Sibley,,
14,Mud,72005100,,Sibley,,
6,Fadden,72005200,,Sibley,,
7,Hahn,72005400,New Auburn,Sibley,,
27,Unnamed,72005600,,Sibley,,
15,Mud,72005700,New Auburn,Sibley,,
10,Indian,72006600,Winthrop,Sibley,,
18,Sand,72006900,Winthrop,Sibley,,
2,Clear,72008900,Saint George,Sibley,,
23,Swan,72009300,,Sibley,,
16,Mud,72009500,Gibbon,Sibley,,
29,Dallas,73000100,Clearwater,Stearns,,
38,Feldges,73000200,Clearwater,Stearns,,
93,Maria,73000300,Clearwater,Stearns,,
84,Long,73000400,Clearwater,Stearns,,
60,Hinz,73000500,Clearwater,Stearns,,
28,Crooked,73000600,Clearwater,Stearns,,
125,Quinn,73000700,Clearwater,Stearns,,
63,Hulbert,73000800,Clearwater,Stearns,,
16,Bunt,73001000,Clearwater,Stearns,,
209,Warner,73001100,Clearwater,Stearns,,
47,Fuller,73001200,Clearwater,Stearns,,
95,Marie,73001400,Fairhaven,Stearns,,
118,Otter,73001500,Fairhaven,Stearns,,
155,Unnamed,73001600,Luxemburg,Stearns,,
156,Unnamed,73001700,Clearwater,Stearns,,
80,Laura,73002000,Fairhaven,Stearns,,
111,Mund,73002200,Saint Augusta,Stearns,,
6,Beaver,73002300,Luxemburg,Stearns,,
157,Unnamed,73002600,Luxemburg,Stearns,,
158,Unnamed,73002700,Luxemburg,Stearns,,
159,Unnamed,73002900,Saint Cloud,Stearns,,
2,Bakers,73003100,Sartell,Stearns,,
30,Davenport,73003200,,Stearns,,
160,Unnamed,73003300,,Stearns,,
212,Willow,73003400,Kimball,Stearns,,
137,School Section,73003500,Kimball,Stearns,,
119,Pearl,73003700,Cold Spring,Stearns,,
18,Carnelian,73003800,Kimball,Stearns,,
66,Island,73004200,Saint Nicholas,Stearns,,
31,Days,73004300,Kimball,Stearns,,
112,Murray,73004400,Kimball,Stearns,,
143,Swamp,73004600,,Stearns,,
39,Fiecke Marsh,73004700,Watkins,Stearns,,
96,Marty,73004900,,Stearns,,
124,Pleasant,73005100,Pleasant Lake,Stearns,,
161,Unnamed,73005400,Rockville,Stearns,,
53,Grand,73005500,Coldspring,Stearns,,
126,Rausch,73005700,Marty,Stearns,,
162,Unnamed,73005800,,Stearns,,
163,Unnamed,73006200,Saint Joseph,Stearns,,
164,Unnamed,73006300,Saint Joseph,Stearns,,
76,Kraemer,73006400,Saint Joseph,Stearns,,
147,The Great Belclair Marsh,73006700,,Stearns,,
106,Mud,73006800,Pleasant Lake,Stearns,,
144,Swamp,73006900,Collegeville,Stearns,,
210,Watab,73007000,Five Points,Stearns,,
91,Lower Watab,73007100,Five Points,Stearns,,
130,Rossier,73007200,Saint Joseph,Stearns,,
52,Goodners,73007600,Cold Spring,Stearns,,
41,Fink,73007800,Saint Nicholas,Stearns,,
107,Mud,73008100,Jacobs Prairie,Stearns,,
135,Schneider,73008200,Richmond,Stearns,,
56,Great Northern,73008300,Cold Spring,Stearns,,
165,Unnamed,73008400,Cold Spring,Stearns,,
17,Byer,73008500,Cold Spring,Stearns,,
72,Knaus,73008600,Cold Spring,Stearns,,
78,Krays,73008700,Cold Spring,Stearns,,
15,Bolfing,73008800,Cold Spring,Stearns,,
213,Zumwalde,73008900,Richmond,Stearns,,
151,Tschumperlin,73009000,Richmond,Stearns,,
142,Stump,73009100,Collegeville,Stearns,,
131,Sagatagan,73009200,Collegeville,Stearns,,
138,Schuman,73009600,Avon,Stearns,,
79,Kreigle,73009700,Avon,Stearns,,
123,Pitts,73009800,Avon,Stearns,,
104,Minnie,73009900,Avon,Stearns,,
69,Kalla,73010000,Avon,Stearns,,
134,Schmid,73010100,Avon,Stearns,,
13,Big Watab,73010200,Avon,Stearns,,
67,Island,73010400,Collegeville,Stearns,,
85,Long,73010500,Collegeville,Stearns,,
10,Big Fish,73010600,Cold Spring,Stearns,,
86,Long,73010700,Jacobs Prairie,Stearns,,
83,Little Watab,73010900,Jacobs Prairie,Stearns,,
34,Eagle,73011200,Richmond,Stearns,,
12,Big Spunk,73011700,Avon,Stearns,,
120,Pelican,73011800,Saint Anna,Stearns,,
117,Ochotto,73012200,Avon,Stearns,,
90,Lower Spunk,73012300,Avon,Stearns,,
70,Kepper,73012400,Avon,Stearns,,
0,Achman,73012500,Collegeville,Stearns,,
1,Anna,73012600,Avon,Stearns,,
81,Linneman,73012700,Avon,Stearns,,
103,Middle Spunk,73012800,Avon,Stearns,,
105,Minnie,73012900,Avon,Stearns,,
92,Lueken,73013100,Richmond,Stearns,,
148,Thein,73013200,Richmond,Stearns,,
21,Cedar Island,73013300,Richmond,Stearns,,
25,Cedar Island (Main Bay),73013301,,Stearns,,
26,Cedar Island (Mud Lk),73013302,,Stearns,,
23,Cedar Island (Koetter Lk),73013303,,Stearns,,
22,Cedar Island (East Lk),73013304,,Stearns,,
24,Cedar Island (Little),73013305,Other,Stearns,,
121,Pine,73013600,Saint Anna,Stearns,,
152,Two Rivers,73013800,Holdingford,Stearns,,
87,Long,73013900,Richmond,Stearns,,
32,Deep,73014100,Richmond,Stearns,,
122,Pirz,73014400,Roscoe (Stearns),Stearns,,
115,North Brown's,73014700,Eden Valley,Stearns,,
139,South Brown's,73014800,Eden Valley,Stearns,,
35,Eden,73015000,Eden Valley,Stearns,,
207,Vails,73015100,Eden Valley,Stearns,,
7,Becker,73015600,Richmond,Stearns,,
61,Horseshoe,73015700,Richmond,Stearns,,
9,Big,73015900,Richmond,Stearns,,
57,Henry,73016000,Albany,Stearns,,
108,Mud,73016100,Albany,Stearns,,
68,Japp,73016500,Albany,Stearns,,
73,Koop,73016600,Farming,Stearns,,
82,Little Rice,73016700,Farming,Stearns,,
11,Big Rice,73016800,Farming,Stearns,,
77,Kranz,73016900,Farming,Stearns,,
27,Clear,73017200,Cold Spring,Stearns,,
136,School,73017300,Richmond,Stearns,,
132,Sand,73017500,Albany,Stearns,,
114,North,73017700,Albany,Stearns,,
141,St. Anna,73018300,Saint Rosa,Stearns,,
208,Voss,73018500,Saint Anthony (Stearns),Stearns,,
166,Unnamed,73018900,,Stearns,,
4,Bear,73019000,Saint Anthony (Stearns),Stearns,,
42,Fish,73019100,Saint Anthony (Stearns),Stearns,,
5,Beautiful,73019300,Saint Francis (Stearns),Stearns,,
128,Rice,73019600,Paynesville,Stearns,,
133,Sand,73019900,Albany,Stearns,,
74,Koronis,73020000,,Stearns,,
109,Mud,73020001,Paynesville,Stearns,,
75,Koronis (main lake),73020002,Paynesville,Stearns,,
55,Gravel,73020400,Farming,Stearns,,
167,Unnamed,73020500,New Munich,Stearns,,
153,Uhlenkolts,73020800,Freeport,Stearns,,
46,Frevels,73021000,New Munich,Stearns,,
94,Maria,73021500,New Munich,Stearns,,
50,Getchell,73021700,New Munich,Stearns,,
45,Freeport,73021800,Freeport,Stearns,,
89,Lovell,73021900,Saint Rosa,Stearns,,
168,Unnamed,73022200,Saint Rosa,Stearns,,
110,Mud,73022500,Saint Rosa,Stearns,,
19,Cedar,73022600,Saint Rosa,Stearns,,
88,Long,73023100,Saint Rosa,Stearns,,
71,Kings,73023300,Freeport,Stearns,,
169,Unnamed,73023500,,Stearns,,
58,Henry,73023700,Lake Henry,Stearns,,
64,Isabelle,73023900,Meire Grove,Stearns,,
14,Black Oak,73024100,New Munich,Stearns,,
37,Ellering,73024400,Greenwald,Stearns,,
170,Unnamed,73024500,Meire Grove,Stearns,,
145,Sylvia,73024900,Ward Springs,Stearns,,
98,Melrose,73025100,Melrose,Stearns,,
100,Melrose (Southeast Basin),73025101,,Stearns,,
99,Melrose (Northwest Basin),73025102,,Stearns,,
20,Cedar,73025500,Spaulding,Stearns,,
48,George,73025800,Spring Hill,Stearns,,
154,Unger-Schlogel Slough,73026300,,Stearns,,
65,Isabelle,73026500,Meire Grove,Stearns,,
171,Unnamed,73026600,,Stearns,,
172,Unnamed,73026900,,Stearns,,
97,McCormic,73027300,Sauk Centre,Stearns,,
140,South Twin,73027600,Spaulding,Stearns,,
173,Unnamed,73027700,Padua,Stearns,,
146,Tamarack,73027800,Brooten,Stearns,,
43,Fish,73028100,Belgrade (Stearns),Stearns,,
127,Raymond,73028500,Padua,Stearns,,
3,Bankers,73028600,Padua,Stearns,,
174,Unnamed,73029100,,Stearns,,
54,Grass,73029400,Belgrade (Stearns),Stearns,,
175,Unnamed,73030100,Avon,Stearns,,
176,Unnamed,73030600,Avon,Stearns,,
177,Unnamed,73031700,Rockville,Stearns,,
178,Unnamed,73033000,Saint Anthony (Stearns),Stearns,,
51,Giese Marsh,73033600,,Stearns,,
179,Unnamed,73035600,,Stearns,,
180,Unnamed,73035700,Jacobs Prairie,Stearns,,
181,Unnamed,73036300,Jacobs Prairie,Stearns,,
182,Unnamed,73036900,Jacobs Prairie,Stearns,,
183,Unnamed,73038200,,Stearns,,
211,Wensman Marsh,73039200,,Stearns,,
184,Unnamed,73042200,,Stearns,,
185,Unnamed,73042500,,Stearns,,
186,Unnamed,73042700,,Stearns,,
187,Unnamed,73042800,,Stearns,,
188,Unnamed,73046900,,Stearns,,
189,Unnamed,73047100,,Stearns,,
190,Unnamed,73048000,Luxemburg,Stearns,,
191,Unnamed,73049500,New Munich,Stearns,,
192,Unnamed,73050300,,Stearns,,
193,Unnamed,73051900,,Stearns,,
194,Unnamed,73054200,,Stearns,,
195,Unnamed,73054800,,Stearns,,
196,Unnamed,73055900,,Stearns,,
197,Unnamed,73056000,,Stearns,,
198,Unnamed,73056100,,Stearns,,
199,Unnamed,73057200,,Stearns,,
200,Unnamed,73057900,,Stearns,,
201,Unnamed,73059000,Eden Valley,Stearns,,
202,Unnamed,73059100,,Stearns,,
203,Unnamed,73059400,,Stearns,,
204,Unnamed,73059600,,Stearns,,
205,Unnamed,73059800,,Stearns,,
206,Unnamed,73060100,,Stearns,,
49,George,73061100,Saint Cloud,Stearns,,
33,Doll Pond,73061400,,Stearns,,
101,Melrose Deep Quarry,73070100,Waite Park,Stearns,,
36,Eleven Quarry,73070300,Waite Park,Stearns,,
102,Melrose Red Quarry,73070400,Waite Park,Stearns,,
116,Oberg Quarry,73070600,Waite Park,Stearns,,
149,Thielman Quarry,73070900,Waite Park,Stearns,,
150,Trabetusky Quarry,73071000,Waite Park,Stearns,,
113,Nine Quarry,73071100,Waite Park,Stearns,,
62,Horseshoe Quarry,73071400,Waite Park,Stearns,,
44,Fourteen Quarry,73071500,,Stearns,,
40,Fifteen Quarry,73071600,,Stearns,,
8,Benzy Quarry,73071900,Waite Park,Stearns,,
59,Heritage Center Ponds,73075200,Waite Park,Stearns,,
129,Rockpile Pond,73076800,Waite Park,Stearns,,
4,Rice,74000100,Rice Lake (Steele),Steele,,
3,Oak Glen,74000400,,Steele,,
5,Rickert,74000600,Union,Steele,,
2,Kohlmeier,74001900,Owatonna,Steele,,
0,Beaver,74002300,Ellendale,Steele,,
6,Swan,74003600,Deerfield,Steele,,
1,Chase Pond,74006700,Owatonna,Steele,,
25,Unnamed,75000100,,Stevens,,
4,Cyrus,75000200,Cyrus,Stevens,,
19,Page,75001900,Hancock,Stevens,,
13,Long,75002400,Cyrus,Stevens,,
0,Bjork,75003400,Cyrus,Stevens,,
22,Scandia,75003600,Cyrus,Stevens,,
15,Moore,75003700,Cyrus,Stevens,,
10,Hanson,75004100,Cyrus,Stevens,,
9,Hanse,75004500,Cyrus,Stevens,,
1,Charlotte,75004600,Cyrus,Stevens,,
26,Unnamed,75004900,,Stevens,,
18,North Pomme de Terre,75006100,Donnelly,Stevens,,
14,Middle Pomme de Terre,75007400,Donnelly,Stevens,,
20,Perkins,75007500,Donnelly,Stevens,,
27,Unnamed,75008000,Cyrus,Stevens,,
28,Unnamed,75008800,Donnelly,Stevens,,
21,Pomme de Terre Reservoir,75009600,Morris,Stevens,,
3,Crystal,75009700,Morris,Stevens,,
17,North Maughan,75011600,Morris,Stevens,,
24,South Maughan,75011700,Morris,Stevens,,
29,Unnamed,75014900,Donnelly,Stevens,,
30,Unnamed,75015500,Donnelly,Stevens,,
11,Harstad Slough,75016100,Donnelly,Stevens,,
23,Silver,75016400,Donnelly,Stevens,,
31,Unnamed,75016700,Alberta,Stevens,,
32,Unnamed,75016800,,Stevens,,
33,Unnamed,75018800,,Stevens,,
2,Clear,75019200,Alberta,Stevens,,
34,Unnamed,75019400,,Stevens,,
12,Hattie,75020000,Alberta,Stevens,,
6,Flax,75020100,Alberta,Stevens,,
7,Gorder,75020300,Alberta,Stevens,,
35,Unnamed,75020500,Alberta,Stevens,,
36,Unnamed,75020900,Alberta,Stevens,,
37,Unnamed,75022800,,Stevens,,
38,Unnamed,75023100,,Stevens,,
39,Unnamed,75024100,Donnelly,Stevens,,
40,Unnamed,75025800,,Stevens,,
41,Unnamed,75026700,Donnelly,Stevens,,
42,Unnamed,75026800,Donnelly,Stevens,,
43,Unnamed,75027300,,Stevens,,
5,Fish,75027700,Donnelly,Stevens,,
8,Gravel,75029100,Chokio,Stevens,,
44,Unnamed,75030300,Herman,Stevens,,
16,Mud,75031000,Donnelly,Stevens,,
45,Unnamed,75031900,,Stevens,,
46,Unnamed,75034800,,Stevens,,
47,Unnamed,75035400,,Stevens,,
48,Unnamed,75037800,,Stevens,,
49,Unnamed,75039300,Donnelly,Stevens,,
23,Unnamed,76000900,,Swift,,
24,Unnamed,76001000,Sunburg,Swift,,
25,Unnamed,76001200,,Swift,,
26,Unnamed,76001600,,Swift,,
27,Unnamed,76001700,Sunburg,Swift,,
28,Unnamed,76002400,,Swift,,
19,School,76003100,Kerkhoven,Swift,,
65,West Sunberg,76003200,Sunburg,Swift,,
12,Monson,76003300,Sunburg,Swift,,
2,Frank,76003400,Swift Falls,Swift,,
29,Unnamed,76003900,Swift Falls,Swift,,
30,Unnamed,76004000,Sunburg,Swift,,
31,Unnamed,76004100,,Swift,,
32,Unnamed,76004200,,Swift,,
33,Unnamed,76004500,,Swift,,
34,Unnamed,76005000,Sunburg,Swift,,
35,Unnamed,76005200,Swift Falls,Swift,,
7,Hollerberg,76005700,De Graff,Swift,,
36,Unnamed,76006600,,Swift,,
1,Camp,76007200,Swift Falls,Swift,,
6,Hassel,76008600,Benson,Swift,,
13,Moore,76008800,Benson,Swift,,
37,Unnamed,76008900,Swift Falls,Swift,,
38,Unnamed,76009000,Benson,Swift,,
3,Frovold,76009200,Benson,Swift,,
8,Johnson,76009400,Benson,Swift,,
39,Unnamed,76009500,Benson,Swift,,
40,Unnamed,76009600,,Swift,,
41,Unnamed,76010500,,Swift,,
11,Malachy,76010700,Clontarf,Swift,,
10,Lynch,76010800,Clontarf,Swift,,
42,Unnamed,76011000,,Swift,,
43,Unnamed,76011400,,Swift,,
0,Byrne,76011500,,Swift,,
44,Unnamed,76011600,Fairfield,Swift,,
45,Unnamed,76011800,,Swift,,
46,Unnamed,76012800,Appleton,Swift,,
47,Unnamed,76013200,,Swift,,
48,Unnamed,76013300,,Swift,,
49,Unnamed,76013900,Correll,Swift,,
5,Hart,76014000,Correll,Swift,,
20,Shible,76014100,Appleton,Swift,,
15,Oliver,76014600,Appleton,Swift,,
16,Oliver (east portion),76014601,Appleton,Swift,,
17,Oliver (west portion),76014602,Appleton,Swift,,
50,Unnamed,76014700,,Swift,,
4,Griffin,76014800,Artichoke,Swift,,
22,South Drywood,76014900,Artichoke,Swift,,
51,Unnamed,76015200,,Swift,,
52,Unnamed,76015600,Artichoke,Swift,,
21,Small Henry,76015900,Artichoke,Swift,,
9,Large Henry,76016000,Appleton,Swift,,
53,Unnamed,76016200,Fairfield,Swift,,
18,Reu Marsh,76016300,Fairfield,Swift,,
54,Unnamed,76016600,Artichoke,Swift,,
14,North Drywood,76016900,Artichoke,Swift,,
55,Unnamed,76017200,,Swift,,
56,Unnamed,76018400,,Swift,,
57,Unnamed,76021100,,Swift,,
58,Unnamed,76022200,,Swift,,
59,Unnamed,76022600,,Swift,,
60,Unnamed,76022700,,Swift,,
61,Unnamed,76024500,,Swift,,
62,Unnamed,76024700,,Swift,,
63,Unnamed,76026200,,Swift,,
64,Unnamed,76027700,,Swift,,
15,Cass County,77000400,Lincoln,Todd,,
54,Mound,77000700,Burtrum,Todd,,
76,Trace,77000900,Grey Eagle,Todd,,
0,Bass,77001000,Grey Eagle,Todd,,
12,Buckhead,77001100,Grey Eagle,Todd,,
74,Stump,77001400,Burtrum,Todd,,
26,Goose,77001800,North Shore,Todd,,
49,Mary,77001900,Upsala,Todd,,
78,Twin,77002100,Grey Eagle,Todd,,
52,Mons,77002200,Swanville,Todd,,
10,Big Swan,77002300,Burtrum,Todd,,
1,Bass,77002400,Pillsbury,Todd,,
61,Pepin,77002500,Swanville,Todd,,
53,Moose,77002600,Burtrum,Todd,,
42,Long,77002700,Burtrum,Todd,,
11,Buck,77002900,Burtrum,Todd,,
55,Mountain,77003000,Burtrum,Todd,,
34,Lady,77003200,Grey Eagle,Todd,,
